午饭	午飯	wǔfàn	lunch	午饭: lunch  / CL: 份, 頓｜顿, 次, 餐	HSK6 missing words
歌曲	歌曲	gēqǔ	song	歌曲: song	HSK6 missing words
兰	蘭	lán	orchid	兰: surname Lan  / abbr. for Lanzhou 蘭州｜兰州, Gansu; orchid (蘭花｜兰花 Cymbidium goeringii)  / fragrant thoroughwort (蘭草｜兰草 Eupatorium fortunei)  / lily magnolia (木蘭｜木兰)	HSK6 missing words
英尺	英尺	yīngchǐ	foot	英尺: foot (unit of length equal to 0.3048 m); foot (unit of length equal to 0.3048 m)  / old form of modern 英尺	HSK6 missing words
屋	屋	wū	Shop	屋: house  / room  / CL: 間｜间, 個｜个	HSK6 missing words
迷	迷	mí	fan	迷: to bewilder  / crazy about  / fan  / enthusiast  / lost  / confused	HSK6 missing words
有的	有的	yǒu de	some	有的: (there are) some (who are...)  / some (exist)	HSK6 missing words
船长	船長	chuánzhǎng	captain	船长: captain (of a boat)  / skipper	HSK6 missing words
撒	撒	sā	spread	撒: to let go  / to cast  / to let loose  / to discharge  / to give expression to  / (coll.) to pee; to scatter  / to sprinkle  / to spill; old variant of 撒	HSK6 missing words
歌手	歌手	gēshǒu	singer	歌手: singer	HSK6 missing words
烟	煙	yān	cigarette	烟: cigarette or pipe tobacco  / CL: 根 / smoke  / mist  / vapour  / CL: 縷｜缕 / tobacco plant  / (of the eyes) to be irritated by smoke; variant of 煙｜烟 / cigarette  / tobacco  / smoke	HSK6 missing words
魔	魔	mó	magic	魔: devil  / magic	HSK6 missing words
美女	美女	měinǚ	Beauty	美女: beautiful woman	HSK6 missing words
毒	毒	dú	poison	毒: component in Chinese characters, occurring in 青, 毒, 素 etc  / see also 青字頭｜青字头; poison  / to poison  / poisonous  / malicious  / cruel  / fierce  / narcotics	HSK6 missing words
讲话	講話	jiǎnghuà	Speaking	讲话: a speech  / to speak  / to talk  / to address  / CL: 個｜个	HSK6 missing words
莱	萊	lái	Landslide	莱: name of weed plant (fat hen, goosefoot, pigweed etc)  / Chenopodium album	HSK6 missing words
摔	摔	shuāi	fall	摔: to throw down  / to fall  / to drop and break	HSK6 missing words
团队	團隊	tuánduì	team	团队: team	HSK6 missing words
罢了	罷了	bàliǎo	Stop	罢了: a modal particle indicating (that's all, only, nothing much); a modal particle indicating (don't mind it, ok)	HSK6 missing words
德国	德國	déguó	Germany	德国: Germany  / German; Germany  / German  / abbr. for 德國｜德国	HSK6 missing words
大部分	大部分	dàbùfen	most	大部分: in large part  / the greater part  / the majority	HSK6 missing words
分享	分享	fēnxiǎng	share	分享: to share (let others have some of sth good)	HSK6 missing words
保安	保安	bǎoān	security guard	保安: to ensure public security  / to ensure safety (for workers engaged in production)  / public security  / security guard	HSK6 missing words
变态	變態	biàntài	abnormal	变态: to metamorphose (biology)  / abnormal  / perverted  / hentai  / (slang) pervert	HSK6 missing words
所谓	所謂	suǒwèi	So -called	所谓: so-called  / what is called	HSK6 missing words
印	印	yìn	print	印: surname Yin  / abbr. for 印度; to print  / to mark  / to engrave  / a seal  / a print  / a stamp  / a mark  / a trace  / image	HSK6 missing words
华盛顿	華盛頓	huáshèngdùn	Washington	华盛顿: Washington (name)  / George Washington (1732-1799), first US president  / Washington, US State  / Washington, D.C. (US federal capital)	HSK6 missing words
姐妹	姐妹	jiěmèi	sisters	姐妹: sisters  / siblings  / sister (school, city etc)	HSK6 missing words
维	維	wéi	dimension	维: abbr. for Uighur 維吾爾｜维吾尔 / surname Wei; to preserve  / to maintain  / to hold together  / dimension  / vitamin (abbr. for 維生素｜维生素)	HSK6 missing words
症	症	zhèng	disease	症: certificate  / proof  / to prove  / to demonstrate  / to confirm  / variant of 症; disease  / illness; abdominal tumor  / bowel obstruction  / (fig.) sticking point	HSK6 missing words
查理	查理	chálǐ	Charlie	查理: surname Zha; to research  / to check  / to investigate  / to examine  / to refer to  / to look up (e.g. a word in a dictionary); variant of 楂; texture  / grain (of wood)  / inner essence  / intrinsic order  / reason  / logic  / truth  / science  / natural science (esp. physics)  / to manage  / to pay attention to  / to run (affairs)  / to handle  / to put in order  / to tidy up	HSK6 missing words
宝宝	寶寶	bǎobǎo	Baby	宝宝: darling  / baby	HSK6 missing words
蓝色	藍色	lánsè	blue	蓝色: blue (color)	HSK6 missing words
鬼魂	鬼魂	guǐhún	ghost	鬼魂: ghost	HSK6 missing words
前进	前進	qiánjìn	go ahead	前进: to go forward  / to forge ahead  / to advance  / onward	HSK6 missing words
乔治	喬治	qiáozhì	George	乔治: George (name); Animal Farm (1945), novel and famous satire on communist revolution by George Orwell 喬治·奧威爾｜乔治·奥威尔; Animal Farm (1945), novel and famous satire on communist revolution by George Orwell 喬治·奧威爾｜乔治·奥威尔 / also translated 動物農場｜动物农场	HSK6 missing words
牧师	牧師	mùshī	Priest	牧师: chaplain  / churchman  / clergyman  / parson  / pastor  / priest  / rector	HSK6 missing words
代	代	dài	generation	代: to substitute  / to act on behalf of others  / to replace  / generation  / dynasty  / age  / period  / (historical) era  / (geological) eon	HSK6 missing words
登	登	dēng	Obey	登: to scale (a height)  / to ascend  / to mount  / to publish or record  / to enter (e.g. in a register)  / to press down with the foot  / to step or tread on  / to put on (shoes or trousers) (dialect)  / to be gathered and taken to the threshing ground (old)	HSK6 missing words
杂种	雜種	zázhǒng	Hybrid	杂种: hybrid  / mixed breed  / bastard  / son of a bitch	HSK6 missing words
雨	雨	yǔ	rain	雨: rain  / CL: 陣｜阵, 場｜场; (literary) to rain  / (of rain, snow etc) to fall  / to precipitate  / to wet; old variant of 雨	HSK6 missing words
警长	警長	jǐngzhǎng	Sheriff	警长: to alert  / to warn  / police; length  / long  / forever  / always  / constantly; chief  / head  / elder  / to grow  / to develop  / to increase  / to enhance	HSK6 missing words
受害人	受害人	shòuhàirén	Victim	受害人: victim	HSK6 missing words
伤口	傷口	shāngkǒu	Wound	伤口: wound  / cut	HSK6 missing words
魔法	魔法	mófǎ	magic	魔法: enchantment  / magic	HSK6 missing words
独自	獨自	dúzì	Unique	独自: alone	HSK6 missing words
麦克	麥克	màikè	Microphone	麦克: Mike (name); microphone (loanword)	HSK6 missing words
女孩子	女孩子	nǚháizi	Girl	女孩子: girl	HSK6 missing words
强大	強大	qiángdà	powerful	强大: large  / formidable  / powerful  / strong	HSK6 missing words
分开	分開	fēnkāi	separate	分开: to separate  / to part	HSK6 missing words
佬	佬	lǎo	guy	佬: male  / man (Cantonese)	HSK6 missing words
检察官	檢察官	jiǎncháguān	Prosecutor	检察官: public prosecutor  / public procurator (judicial officer whose job may involve both criminal investigation and public prosecution); (Tw) public prosecutors, the police, and the Investigation Bureau (abbr. for 檢察官、警察、調查局｜检察官、警察、调查局)	HSK6 missing words
好看	好看	hǎokàn	nice	好看: good-looking  / nice-looking  / good (of a movie, book, TV show etc)  / embarrassed  / humiliated	HSK6 missing words
机器人	機器人	jīqìrén	robot	机器人: robot  / android	HSK6 missing words
打败	打敗	dǎbài	defeat	打败: to defeat  / to overpower  / to beat  / to be defeated	HSK6 missing words
科	科	kē	division	科: branch of study  / administrative section  / division  / field  / branch  / stage directions  / family (taxonomy)  / rules  / laws  / to mete out (punishment)  / to levy (taxes etc)  / to fine sb  / CL: 個｜个; thigh  / part of a whole  / portion of a sum  / (stock) share  / strand of a thread  / low-level administrative unit, translated as "section" or "department" etc, ranked below 科 / classifier for long winding things like ropes, rivers etc  / classifier for smoke, smells etc: thread, puff, whiff  / classifier for bands of people, gangs etc  / classifier for sudden forceful actions	HSK6 missing words
巴黎	巴黎	bālí	Paris	巴黎: Paris, capital of France	HSK6 missing words
绑	綁	bǎng	tie	绑: to tie  / bind or fasten together  / to kidnap	HSK6 missing words
诺	諾	nuò	promise	诺: to consent  / to promise  / (literary) yes!; (indicating agreement) yes  / all right  / (drawing attention to) look!  / here!  / variant of 諾｜诺	HSK6 missing words
林	林	lín	Forest	林: surname Lin  / Japanese surname Hayashi; woods  / forest  / CL: 片 / circle(s) (i.e. specific group of people)  / a collection (of similar things)	HSK6 missing words
拼	拼	pīn	spell	拼: to piece together  / to join together  / to stake all  / adventurous  / at the risk of one's life  / to spell; variant of 拼	HSK6 missing words
好玩	好玩	hàowán	Fun	好玩: amusing  / fun  / interesting; to be playful  / to be fond of one's fun; erhua variant of 好玩	HSK6 missing words
早餐	早餐	zǎocān	breakfast	早餐: breakfast  / CL: 份, 頓｜顿, 次	HSK6 missing words
唯	唯	wéi	only	唯: only  / alone  / -ism (in Chinese, a prefix, often combined with a suffix such as 主義｜主义 or 論｜论, e.g. 唯理論｜唯理论, rationalism); yes	HSK6 missing words
弗兰克	弗蘭克	fúlánkè	Frank	弗兰克: Frank (name)	HSK6 missing words
击	擊	jī	hit	击: to hit  / to strike  / to break  / Taiwan pr. [ji2]; Japanese variant of 擊｜击	HSK6 missing words
埋	埋	mái	Bury	埋: to bury; used in 埋怨; old variant of 埋	HSK6 missing words
男友	男友	nányǒu	Boyfriend	男友: boyfriend	HSK6 missing words
解	解	jiě	untie	解: surname Xie; to divide  / to break up  / to split  / to separate  / to dissolve  / to solve  / to melt  / to remove  / to untie  / to loosen  / to open  / to emancipate  / to explain  / to understand  / to know  / a solution  / a dissection; to transport under guard; acrobatic display (esp. on horseback) (old)  / variant of 懈 and 邂 (old); variant of 解; variant of 解; variant of 解	HSK6 missing words
牙	牙	yá	tooth	牙: tooth  / ivory  / CL: 顆｜颗	HSK6 missing words
闹	鬧	nào	Make trouble	闹: variant of 鬧｜闹; noisy  / cacophonous  / to make noise  / to disturb  / to vent (feelings)  / to fall ill  / to have an attack (of sickness)  / to go in (for some activity)  / to joke	HSK6 missing words
美金	美金	měijīn	US dollars	美金: US dollar  / USD	HSK6 missing words
夜晚	夜晚	yèwǎn	night	夜晚: night  / CL: 個｜个	HSK6 missing words
露	露	lù	dew	露: surname Lu; to show  / to reveal  / to betray  / to expose; dew  / syrup  / nectar  / outdoors (not under cover)  / to show  / to reveal  / to betray  / to expose	HSK6 missing words
单身	單身	dānshēn	single	单身: unmarried  / single	HSK6 missing words
女王	女王	nǚwáng	Queen	女王: queen	HSK6 missing words
波	波	bō	Wave	波: Poland  / Polish  / abbr. for 波蘭｜波兰; wave  / ripple  / storm  / surge	HSK6 missing words
失陪	失陪	shīpéi	Disappear	失陪: goodbye (modest formula)  / Excuse me, I must leave.	HSK6 missing words
药物	藥物	yàowù	drug	药物: medicaments  / pharmaceuticals  / medication  / medicine  / drug	HSK6 missing words
狼	狼	láng	Wolf	狼: wolf  / CL: 匹, 隻｜只, 條｜条	HSK6 missing words
模	模	mó	mold	模: to imitate  / model  / norm  / pattern; mold  / die  / matrix  / pattern	HSK6 missing words
女友	女友	nǚyǒu	Girlfriend	女友: girlfriend	HSK6 missing words
大麻	大麻	dàmá	marijuana	大麻: hemp (Cannabis sativa)  / cannabis  / marijuana	HSK6 missing words
比尔	比爾	bǐěr	Bill	比尔: Bill (name)	HSK6 missing words
运	運	yùn	transport	运: to move  / to transport  / to use  / to apply  / fortune  / luck  / fate	HSK6 missing words
邮件	郵件	yóujiàn	mail	邮件: mail  / post  / email	HSK6 missing words
明	明	míng	Bright	明: Ming Dynasty (1368-1644)  / surname Ming  / Ming (c. 2000 BC), fourth of the legendary Flame Emperors, 炎帝 descended from Shennong 神農｜神农 Farmer God; bright  / opposite: dark 暗 / (of meaning) clear  / to understand  / next  / public or open  / wise  / generic term for a sacrifice to the gods; official robe worn by ministers during the Ming 明 (1368-1644) and Qing 清 (1644-1911) dynasties; old variant of 明	HSK6 missing words
史	史	shǐ	history	史: surname Shi; history  / annals  / title of an official historian in ancient China; the four book depositories, namely: classics 經｜经, history 史, philosophy 子, belles-lettres 集	HSK6 missing words
妮	妮	nī	Niger	妮: girl  / phonetic "ni" (in female names)  / Taiwan pr. [ni2]	HSK6 missing words
英语	英語	yīngyǔ	English	英语: English (language)	HSK6 missing words
干活	幹活	gànhuó	Work	干活: to work  / to be employed; erhua variant of 幹活｜干活	HSK6 missing words
鞋子	鞋子	xiézi	shoe	鞋子: shoe	HSK6 missing words
陛下	陛下	bìxià	His Majesty	陛下: Your Majesty  / His or Her Majesty	HSK6 missing words
胜	勝	shèng	Win	胜: victory  / success  / to beat  / to defeat  / to surpass  / victorious  / superior to  / to get the better of  / better than  / surpassing  / superb (of vista)  / beautiful (scenery)  / wonderful (view)  / (Taiwan pr. [sheng1]) able to bear  / equal to (a task)	HSK6 missing words
箱	箱	xiāng	box	箱: box  / trunk  / chest	HSK6 missing words
血液	血液	xuèyè	blood	血液: blood	HSK6 missing words
大卫	大衛	dàwèi	David	大卫: David (name)  / Jacques-Louis David (1748-1825), French neoclassical painter	HSK6 missing words
味	味	wèi	taste	味: medicine  / drug  / substance used for a specific purpose (e.g. poisoning, explosion, fermenting)  / CL: 種｜种, 服, 味 / to poison; taste  / smell  / (fig.) (noun suffix) feel  / quality  / sense  / (TCM) classifier for ingredients of a medicine prescription; function  / capability  / sense (i.e. the five senses of sight 視｜视, hearing 聽｜听, smell 嗅, taste 味 and touch 觸｜触)  / faculty (i.e. specific ability)	HSK6 missing words
保佑	保佑	bǎoyòu	bless	保佑: to bless and protect  / blessing; to bless and protect  / blessing  / also written 保佑	HSK6 missing words
在场	在場	zàichǎng	Be present	在场: to be present  / to be on the scene	HSK6 missing words
需	需	xū	need	需: to require  / to need  / to want  / necessity  / need	HSK6 missing words
体	體	tǐ	body	体: body  / form  / style  / system  / substance  / to experience  / aspect (linguistics); variant of 體｜体; old variant of 體｜体	HSK6 missing words
上尉	上尉	shàngwèi	Captain	上尉: captain (military rank)	HSK6 missing words
谎言	謊言	huǎngyán	lie	谎言: lie	HSK6 missing words
葬礼	葬禮	zànglǐ	funeral	葬礼: burial  / funeral	HSK6 missing words
拜	拜	bài	bye	拜: to pay respect  / worship  / visit  / salute; Japanese variant of 拜	HSK6 missing words
婚	婚	hūn	marriage	婚: to marry  / marriage  / wedding  / to take a wife	HSK6 missing words
城里	城裡	chénglǐ	In the city	城里: city walls  / city  / town  / CL: 座, 道, 個｜个; variant of 裡｜里; lining  / interior  / inside  / internal  / also written 裏｜里; Li (surname); li, ancient measure of length, approx. 500 m  / neighborhood  / ancient administrative unit of 25 families  / (Tw) borough, administrative unit between the township 鎮｜镇 and neighborhood 鄰｜邻 levels	HSK6 missing words
委员会	委員會	wěiyuánhuì	Committee	委员会: committee	HSK6 missing words
盘	盤	pán	plate	盘: dish (type of food)  / vegetable  / cuisine  / CL: 盤｜盘, 道 / (coll.) (one's) type  / (of one's skills etc) weak  / poor; magnetic tape  / CL: 盤｜盘, 盒; plate  / dish  / tray  / board  / hard drive (computing)  / to build  / to coil  / to check  / to examine  / to transfer (property)  / to make over  / classifier for food: dish, helping  / to coil  / classifier for coils of wire  / classifier for games of chess; chess  / chess-like game  / a game of chess  / CL: 盤｜盘 / chess piece  / CL: 個｜个, 顆｜颗; to videotape  / to videorecord  / video recording  / CL: 盤｜盘; variant of 盤｜盘 / wooden tray; saucer  / small dish  / CL: 盤｜盘; audio tape  / CL: 盤｜盘, 盒; videotape (Tw)  / CL: 盤｜盘; draw or tie in chess etc  / CL: 盤｜盘; cassette tape  / abbr. for 盒式錄音磁帶｜盒式录音磁带 / CL: 盤｜盘; video cassette  / CL: 盤｜盘	HSK6 missing words
图	圖	tú	picture	图: diagram  / picture  / drawing  / chart  / map  / CL: 張｜张 / to plan  / to scheme  / to attempt  / to pursue  / to seek; Japanese variant of 圖｜图	HSK6 missing words
议员	議員	yìyuán	Parliament	议员: member (of a legislative body)  / representative	HSK6 missing words
订	訂	dìng	order	订: to agree  / to conclude  / to draw up  / to subscribe to (a newspaper etc)  / to order	HSK6 missing words
餐馆	餐館	cānguǎn	Restaurant	餐馆: restaurant  / CL: 家	HSK6 missing words
罗马	羅馬	luómǎ	Rome	罗马: Rome, capital of Italy	HSK6 missing words
部队	部隊	bùduì	force	部队: army  / armed forces  / troops  / force  / unit  / CL: 個｜个	HSK6 missing words
背后	背後	bèihòu	behind	背后: behind  / at the back  / in the rear  / behind sb's back	HSK6 missing words
装置	裝置	zhuāngzhì	Device	装置: to install  / installation  / equipment  / system  / unit  / device	HSK6 missing words
三明治	三明治	sānmíngzhì	sandwich	三明治: sandwich (loanword)  / CL: 個｜个	HSK6 missing words
棒球	棒球	bàngqiú	baseball	棒球: baseball  / CL: 個｜个, 隻｜只	HSK6 missing words
费	費	fèi	fee	费: surname Fei; to cost  / to spend  / fee  / wasteful  / expenses	HSK6 missing words
河	河	hé	river	河: river  / CL: 條｜条, 道	HSK6 missing words
保	保	bǎo	Save	保: Bulgaria  / Bulgarian  / abbr. for 保加利亞｜保加利亚; to defend  / to protect  / to keep  / to guarantee  / to ensure  / civil administration unit in the baojia 保甲 system (old); head of a bao 保 in the baojia 保甲 system; historical communal administrative and self-defence system created during the Song Dynasty and revived during the Republican Era, in which households are grouped in jia 甲 and jia are grouped in bao 保	HSK6 missing words
扇	扇	shàn	fan	扇: gate  / door  / CL: 扇 / gateway  / doorway  / CL: 個｜个 / opening  / valve  / switch  / way to do something  / knack  / family  / house  / (religious) sect  / school (of thought)  / class  / category  / phylum or division (taxonomy)  / classifier for large guns  / classifier for lessons, subjects, branches of technology  / (suffix) -gate (i.e. scandal; derived from Watergate); window  / CL: 個｜个, 扇; shutter  / window  / CL: 扇; to fan  / to slap sb on the face; fan  / sliding, hinged or detachable flat part of sth  / classifier for doors, windows etc; variant of 扇; French window  / CL: 扇	HSK6 missing words
注意力	注意力	zhùyìlì	attention	注意力: attention	HSK6 missing words
签名	簽名	qiānmíng	sign	签名: to sign (one's name with a pen etc)  / to autograph  / signature	HSK6 missing words
海滩	海灘	hǎitān	beach	海滩: beach  / CL: 片	HSK6 missing words
泡	泡	pào	Bubble	泡: puffed  / swollen  / spongy  / small lake (esp. in place names)  / classifier for urine or feces; bubble  / foam  / blister (i.e. skin bubble)  / to soak  / to steep  / to infuse  / to dawdle  / to shilly-shally  / to hang about  / to pick up (a girl)  / to get off with (a sexual partner)  / classifier for occurrences of an action  / classifier for number of infusions; to urinate  / urine  / CL: 泡	HSK6 missing words
描述	描述	miáoshù	describe	描述: to describe  / description	HSK6 missing words
神像	神像	shénxiàng	Statue	神像: image of a God	HSK6 missing words
医疗	醫療	yīliáo	Medical treatment	医疗: medical treatment	HSK6 missing words
袋	袋	dài	bag	袋: bread  / CL: 片, 袋, 塊｜块; cement  / CL: 袋; pouch  / bag  / sack  / pocket	HSK6 missing words
隐藏	隱藏	yǐncáng	hide	隐藏: to hide  / to conceal  / to mask  / to shelter  / to harbor (i.e. keep sth hidden)  / to hide oneself  / to lie low  / to nestle  / hidden  / implicit  / private  / covert  / recessed (lighting)	HSK6 missing words
治	治	zhì	rule	治: to rule  / to govern  / to manage  / to control  / to harness (a river)  / to treat (a disease)  / to wipe out (a pest)  / to punish  / to research; archaic variant of 治	HSK6 missing words
车子	車子	chēzi	Car	车子: car or other vehicle (bicycle, truck etc); (Internet slang) the three 子's that symbolize success in life: a house, a car and a wife (房子, 車子｜车子 and 妻子)  / (archaic) cautious  / cowardly	HSK6 missing words
阁下	閣下	géxià	Your Mightiness	阁下: your distinguished self  / your majesty  / sire	HSK6 missing words
当作	當作	dàngzuò	As	当作: to treat as  / to regard as	HSK6 missing words
工	工	gōng	work	工: work  / worker  / skill  / profession  / trade  / craft  / labor; combination of a signific component and a phonetic element to form a phono-semantic character, as in 功, which has signific 力 and phonetic 工 (also referred to as 形聲｜形声)  / (of words or characters) homophonous	HSK6 missing words
许	許	xǔ	May	许: surname Xu; to allow  / to permit  / to promise  / to praise  / somewhat  / perhaps; old variant of 許｜许	HSK6 missing words
文	文	wén	arts	文: surname Wen; language  / culture  / writing  / formal  / literary  / gentle  / (old) classifier for coins  / Kangxi radical 67	HSK6 missing words
犹太人	猶太人	yóutàirén	Jewish	犹太人: Jew	HSK6 missing words
提要	提要	tíyào	Summary	提要: summary  / abstract	HSK6 missing words
期	期	qī	Expect	期: newspaper  / newsprint  / CL: 份, 期, 張｜张; magazine  / CL: 本, 份, 期; variant of 期 / period  / cycle; a period of time  / phase  / stage  / classifier for issues of a periodical, courses of study  / time  / term  / period  / to hope  / Taiwan pr. [qi2]; illustrated magazine  / CL: 本, 份, 冊｜册, 期	HSK6 missing words
贴	貼	tiē	paste	贴: to stick  / to paste  / to post (e.g. on a blog)  / to keep close to  / to fit snugly  / to subsidize  / allowance (e.g. money for food or housing)  / sticker  / classifier for sticking plaster: strip; fitting snugly  / appropriate  / suitable  / variant of 貼｜贴 / to paste  / to obey	HSK6 missing words
启动	啟動	qǐdòng	start up	启动: to start (a machine)  / (fig.) to set in motion  / to launch (an operation)  / to activate (a plan)	HSK6 missing words
哟	喲	yō	Yo	哟: Oh! (interjection indicating slight surprise); (sentence-final particle expressing exhortation)  / (syllable filler in a song)	HSK6 missing words
建	建	jiàn	establish	建: to establish  / to found  / to set up  / to build  / to construct; "long stride" radical in Chinese characters (Kangxi radical 54), occurring in 建, 延, 廷 etc	HSK6 missing words
木	木	mù	wood	木: surname Mu; tree  / wood  / coffin  / wooden  / simple  / numb  / one of the eight categories of ancient musical instruments 八音; five phases of Chinese philosophy: wood 木, fire 火, earth 土, metal 金, water 水; five constant virtues of Confucianism, namely: benevolence 仁, righteousness 義｜义, propriety 禮｜礼, wisdom 智 and fidelity 信 / five cardinal relationships of Confucianism (between ruler and subject, father and son, husband and wife, brothers, friends)  / five phases of Chinese philosophy: water 水, fire 火, wood 木, metal 金, earth 土; ancient classification system for musical instruments, based on the material of which the instrument is made (metal 金, stone 石, clay 土, leather 革, silk 絲｜丝, wood 木, gourd 匏, bamboo 竹)  / the eight kinds of sound produced by instruments in these categories  / music	HSK6 missing words
练	練	liàn	practice	练: to practice  / to train  / to drill  / to perfect (one's skill)  / exercise  / (literary) white silk  / to boil and scour raw silk	HSK6 missing words
加州	加州	jiāzhōu	California	加州: California	HSK6 missing words
迪	迪	dí	Di	迪: to enlighten; variant of 迪	HSK6 missing words
码	碼	mǎ	code	码: weight  / number  / code  / to pile  / to stack  / classifier for length or distance (yard), happenings etc	HSK6 missing words
丹	丹	dān	Pour	丹: red  / pellet  / powder  / cinnabar	HSK6 missing words
伊	伊	yī	Irald	伊: surname Yi  / abbr. for 伊拉克, Iraq  / abbr. for 伊朗, Iran; (old) third person singular pronoun ("he" or "she")  / second person singular pronoun ("you")  / (May 4th period) third person singular feminine pronoun ("she")  / (Classical Chinese) introductory particle with no specific meaning  / that (preceding a noun)	HSK6 missing words
夏天	夏天	xiàtiān	summer	夏天: summer  / CL: 個｜个	HSK6 missing words
证	證	zhèng	certificate	证: to admonish  / variant of 證｜证; certificate  / proof  / to prove  / to demonstrate  / to confirm  / variant of 症	HSK6 missing words
母	母	mǔ	mother	母: mother  / elderly female relative  / origin  / source  / (of animals) female; six close relatives, namely: father 父, mother 母, older brothers 兄, younger brothers 弟, wife 妻, male children 子 / one's kin	HSK6 missing words
麦	麥	mài	wheat	麦: surname Mai; wheat  / barley  / oats; five crops, e.g. millet 粟, soybean 豆, sesame 麻, barley 麥｜麦, rice 稻 or other variants  / all crops  / all grains  / oats, peas, beans and barley	HSK6 missing words
作证	作證	zuòzhèng	testify	作证: to bear witness  / to testify	HSK6 missing words
好笑	好笑	hǎoxiào	funny	好笑: laughable  / funny  / ridiculous	HSK6 missing words
说法	說法	shuōfa	statement	说法: to expound Buddhist teachings; way of speaking  / wording  / formulation  / one's version (of events)  / statement  / theory  / hypothesis  / interpretation	HSK6 missing words
恋	戀	liàn	love	恋: to feel attached to  / to long for  / to love	HSK6 missing words
谋杀案	謀殺案	móushāàn	Murder	谋杀案: murder case	HSK6 missing words
当成	當成	dàngchéng	Treat	当成: to consider as  / to take to be	HSK6 missing words
经	經	jīng	through	经: surname Jing; classics  / sacred book  / scripture  / to pass through  / to undergo  / to bear  / to endure  / warp (textile)  / longitude  / menstruation  / channel (TCM)  / abbr. for economics 經濟｜经济; the four book depositories, namely: classics 經｜经, history 史, philosophy 子, belles-lettres 集; underground watercourse  / archaic variant of 經｜经; old variant of 經｜经; Japanese variant of 經｜经	HSK6 missing words
惨	慘	cǎn	awful	惨: miserable  / wretched  / cruel  / inhuman  / disastrous  / tragic  / dim  / gloomy	HSK6 missing words
飞行	飛行	fēixíng	flight	飞行: (of planes etc) to fly  / flying  / flight  / aviation	HSK6 missing words
老公	老公	lǎogong	husband	老公: (coll.) husband; (coll.) eunuch  / see also 老公	HSK6 missing words
注	注	zhù	Note	注: to inject  / to pour into  / to concentrate  / to pay attention  / stake (gambling)  / classifier for sums of money  / variant of 註｜注; to register  / to annotate  / note  / comment	HSK6 missing words
言	言	yán	Word	言: words  / speech  / to say  / to talk; Confucian moral injunctions for women, namely: obey in turn three men father, husband and son, plus the four virtues of morality 德, physical charm 容, propriety in speech 言 and efficiency in needlework 功; four Confucian injunctions 孝悌忠信 (for men), namely: piety 孝 to one's parents, respect 悌 to one's older brother, loyalty 忠 to one's monarch, faith 信 to one's male friends  / the four Confucian virtues for women of morality 德, physical charm 容, propriety in speech 言 and efficiency in needlework 功	HSK6 missing words
忍	忍	rěn	Tolerate	忍: to bear  / to endure  / to tolerate  / to restrain oneself	HSK6 missing words
市长	市長	shìzhǎng	mayor	市长: mayor	HSK6 missing words
男生	男生	nánshēng	Boy	男生: schoolboy  / male student  / boy  / guy (young adult male)	HSK6 missing words
之内	之內	zhīnèi	within	之内: inside  / within	HSK6 missing words
犯人	犯人	fànrén	culprit	犯人: convict  / prisoner  / criminal	HSK6 missing words
名人	名人	míngrén	celebrity	名人: personage  / celebrity	HSK6 missing words
海军	海軍	hǎijūn	navy	海军: navy	HSK6 missing words
纹	紋	wén	Pattern	纹: line  / trace  / mark  / pattern  / grain (of wood etc)	HSK6 missing words
剪	剪	jiǎn	Cut	剪: surname Jian; scissors  / shears  / clippers  / CL: 把 / to cut with scissors  / to trim  / to wipe out or exterminate; variant of 剪	HSK6 missing words
判	判	pàn	Judge	判: to judge  / to sentence  / to discriminate  / to discern  / clearly distinguishable	HSK6 missing words
车祸	車禍	chēhuò	Car accident	车祸: traffic accident  / car crash  / CL: 場｜场	HSK6 missing words
早晨	早晨	zǎochén	morning	早晨: early morning  / CL: 個｜个 / also pr. [zao3 chen5]	HSK6 missing words
辈子	輩子	bèizi	Life	辈子: all one's life  / lifetime	HSK6 missing words
爆	爆	bào	burst	爆: to explode or burst  / to quick fry or quick boil	HSK6 missing words
托	托	tuō	Entrust	托: prop  / support (for weight)  / rest (e.g. arm rest)  / thanks to  / to hold in one's hand  / to support in one's palm  / to give  / to base  / to commit  / to set  / torr (unit of pressure); to trust  / to entrust  / to be entrusted with  / to act as trustee; nonstandard simplified variant of 託｜托; archaic variant of 托	HSK6 missing words
礼拜	禮拜	lǐbài	worship	礼拜: week  / religious service  / worship  / CL: 個｜个	HSK6 missing words
监控	監控	jiānkòng	monitor	监控: to monitor	HSK6 missing words
拍照	拍照	pāizhào	Photograph	拍照: to take a picture	HSK6 missing words
彼得	彼得	bǐdé	Peter	彼得: Peter (name)	HSK6 missing words
做爱	做愛	zuòài	Have sex	做爱: to make love	HSK6 missing words
非洲	非洲	fēizhōu	Africa	非洲: abbr. for 非洲, Africa; Africa  / abbr. for 阿非利加洲; Africa  / abbr. to 非洲	HSK6 missing words
警报	警報	jǐngbào	alarm	警报: (fire) alarm  / alert signal  / alarm  / alert  / warning	HSK6 missing words
出局	出局	chūjú	Export	出局: to send off (player for a foul)  / to knock out (i.e. to beat in a knock-out tournament)  / to eliminate  / to call out  / to kill off  / to pull out of (a competition)  / to retire (a runner in baseball)  / out (i.e. man out in baseball)	HSK6 missing words
面试	面試	miànshì	interview	面试: to be interviewed (as a candidate)  / interview	HSK6 missing words
